 # Key parameters for the calculation
 # TASK,INSTR,TEMP,WING,E_UNIT
 #    2,   3, 300,   0,   1
 # Q, deltaE, Total
  0.000000E+00, -0.249991E+01,  0.000000E+00
  0.000000E+00, -0.244992E+01,  0.000000E+00
  0.000000E+00, -0.239992E+01,  0.000000E+00
  0.000000E+00, -0.234992E+01,  0.000000E+00
  0.000000E+00, -0.229992E+01,  0.000000E+00
  0.000000E+00, -0.224992E+01,  0.000000E+00
  0.000000E+00, -0.219992E+01,  0.000000E+00
  0.000000E+00, -0.214993E+01,  0.000000E+00
  0.000000E+00, -0.209993E+01,  0.000000E+00
  0.000000E+00, -0.204993E+01,  0.000000E+00
  0.000000E+00, -0.199993E+01,  0.000000E+00
  0.000000E+00, -0.194993E+01,  0.000000E+00
  0.000000E+00, -0.189993E+01,  0.000000E+00
  0.000000E+00, -0.184994E+01,  0.000000E+00
  0.000000E+00, -0.179994E+01,  0.000000E+00
  0.000000E+00, -0.174994E+01,  0.000000E+00
  0.000000E+00, -0.169994E+01,  0.000000E+00
  0.000000E+00, -0.164994E+01,  0.000000E+00
  0.000000E+00, -0.159995E+01,  0.000000E+00
  0.000000E+00, -0.154995E+01,  0.000000E+00
  0.000000E+00, -0.149995E+01,  0.000000E+00
  0.000000E+00, -0.144995E+01,  0.000000E+00
  0.000000E+00, -0.139995E+01,  0.000000E+00
  0.000000E+00, -0.134995E+01,  0.000000E+00
  0.000000E+00, -0.129996E+01,  0.000000E+00
  0.000000E+00, -0.124996E+01,  0.000000E+00
  0.000000E+00, -0.119996E+01,  0.000000E+00
  0.000000E+00, -0.114996E+01,  0.000000E+00
  0.000000E+00, -0.109996E+01,  0.000000E+00
  0.000000E+00, -0.104996E+01,  0.000000E+00
  0.000000E+00, -0.999966E+00,  0.000000E+00
  0.000000E+00, -0.949967E+00,  0.000000E+00
  0.000000E+00, -0.899969E+00,  0.000000E+00
  0.000000E+00, -0.849971E+00,  0.000000E+00
  0.000000E+00, -0.799973E+00,  0.000000E+00
  0.000000E+00, -0.749974E+00,  0.000000E+00
  0.000000E+00, -0.699976E+00,  0.000000E+00
  0.000000E+00, -0.649978E+00,  0.000000E+00
  0.000000E+00, -0.599979E+00,  0.000000E+00
  0.000000E+00, -0.549981E+00,  0.000000E+00
  0.000000E+00, -0.499983E+00,  0.000000E+00
  0.000000E+00, -0.449985E+00,  0.000000E+00
  0.000000E+00, -0.399986E+00,  0.000000E+00
  0.000000E+00, -0.349988E+00,  0.000000E+00
  0.000000E+00, -0.299990E+00,  0.000000E+00
  0.000000E+00, -0.249991E+00,  0.000000E+00
  0.000000E+00, -0.199993E+00,  0.000000E+00
  0.000000E+00, -0.149995E+00,  0.000000E+00
  0.000000E+00, -0.999966E-01,  0.000000E+00
  0.000000E+00, -0.499983E-01,  0.000000E+00
  0.000000E+00,  0.000000E+00,  0.000000E+00
  0.000000E+00,  0.499983E-01,  0.000000E+00
  0.000000E+00,  0.999966E-01,  0.000000E+00
  0.000000E+00,  0.149995E+00,  0.000000E+00
  0.000000E+00,  0.199993E+00,  0.000000E+00
